Ticker,Weight,Sector,Score,Price
PLD,0.008769723978121556,Real Estate,0.6805847344174963,142.02000427246094
MAR,0.00876962370182471,Consumer Cyclical,0.6805769523576473,361.69000244140625
HOLX,0.008759020438203627,Healthcare,0.6797540736246886,76.01000213623047
F,0.008707655874100214,Consumer Cyclical,0.6757678662701581,12.079999923706055
ADI,0.00864988353769558,Technology,0.6712843762165693,402.260009765625
EXPE,0.008619517909106046,Consumer Cyclical,0.668927815927946,248.3699951171875
EBAY,0.008574434062426957,Consumer Cyclical,0.6654290310294526,103.4800033569336
APP,0.00843979790080837,Communication Services,0.6549804334992708,446.3500061035156
REGN,0.008354233455751805,Healthcare,0.6483401041958992,707.0599975585938
PEP,0.008337936685858244,Consumer Defensive,0.6470753742183601,158.49000549316406
AEP,0.008300612833457198,Utilities,0.6441788127944001,137.11000061035156
LVS,0.008261179950702689,Consumer Cyclical,0.641118577591588,54.61000061035156
WBD,0.008234598890444382,Communication Services,0.6390557231754664,27.049999237060547
INCY,0.008186196639788394,Healthcare,0.6352994096369677,95.2699966430664
PNW,0.00816913835299967,Utilities,0.6339755812459392,103.72000122070312
KIM,0.008132601385820738,Real Estate,0.6311400869742916,23.639999389648438
CVS,0.008110394026755036,Healthcare,0.629416658778655,83.29000091552734
WST,0.0079589005695566,Healthcare,0.6176598310163893,297.5899963378906
VTRS,0.0078947500693724,Healthcare,0.6126813560678579,14.9399995803833
WELL,0.007654704639167872,Real Estate,0.5940523483851241,217.33999633789062
MTD,0.0075385481034360505,Healthcare,0.5850378839368563,1276.6099853515625
WMT,0.007470211806910091,Consumer Defensive,0.5797345653445923,131.92999267578125
DG,0.0072880609137860606,Consumer Defensive,0.5655985312424926,115.87999725341797
DLR,0.007143628786637587,Real Estate,0.5543897062963563,200.94000244140625
BRK-B,0.003881399634700477,Financials,0.3012205795919038,473.6000061035156
BF-B,0.0033661446673314407,Consumer Staples,0.2612336123852957,25.770000457763672
